CustomerId,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),InvestmentGoal,Tenure,ModeCommunication,Recency,Frequency,Monetory, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumOfProducts,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,comments,Exited
15592412,713,1,45,43,0,1,Retirement,4,skype,2,2,4,0,0,1,0,0,0,0.173,0.018,1.3,1,14,74005.04,5,1,1,3,5,3,0.332243921,1
15777452,587,0,46,58,0,1,Short-term,6,skype,5,5,1,0,0,0,1,0,0,0.096,-0.002,1.39,1,24,70224.34,5,5,1,3,2,1,0.590809035,0
15692258,569,1,31,53,0,0,Retirement,1,skype,4,2,1,0,0,0,0,1,0,0.096,0.001,1.04,1,23,145528.22,5,4,1,1,2,3,0.443574334,0
15791045,568,0,38,37,0,1,Short-term,3,personal,3,4,2,0,0,0,0,0,1,0.07,-0.005,1.1,1,5,124486.28,2,4,1,3,5,2,0.554860883,0
15807889,634,1,74,37,1,0,Retirement,5,skype,4,4,3,0.5,0.5,0,0,0,0,0.195,0.026,0.97,1,10,10078.02,4,3,0,2,1,1,-0.2983936,0
15602043,770,0,46,36,0,0,Retirement,5,email,3,4,1,0.5,0,0.5,0,0,0,0.164,0.016,1.32,2,22,164967.21,5,5,1,2,1,3,0.235795843,0
15807335,676,0,64,39,1,0,Education,4,email,2,4,1,0,0.5,0.5,0,0,0,0.185,0.022,1.06,1,18,91149.48,2,5,0,3,2,4,0.841178959,0
15629985,723,0,47,42,0,0,Retirement,10,skype,3,2,1,0.5,0,0,0.5,0,0,0.15,0.015,1.05,2,24,103379.31,4,1,0,1,5,2,-0.455361264,1
15679453,614,0,39,51,0,1,Education,8,email,1,2,3,0,0.5,0,0.5,0,0,0.159,0.015,1.17,1,5,128049.34,3,2,1,1,1,5,-0.299359566,1
15637315,601,0,41,48,0,1,Retirement,3,email,3,5,5,0,0,0.5,0.5,0,0,0.17,0.018,1.16,2,8,54342.83,5,5,1,2,5,5,0.693793396,0
15691513,592,1,60,57,0,1,Short-term,9,email,3,2,5,0.5,0,0,0,0.5,0,0.14,0.011,1.09,4,13,13614.01,3,3,1,2,5,2,0.367247387,1
15622289,605,0,36,55,0,1,Education,9,email,5,3,1,0,0.5,0,0,0.5,0,0.123,0.008,1.01,2,16,35521.63,5,3,0,1,3,3,0.474343872,0
15715184,752,0,31,37,0,1,Education,4,skype,5,4,4,0,0,0.5,0,0.5,0,0.145,0.013,1.07,2,14,40496.72,2,3,1,2,1,2,-0.414903006,0
15702801,677,0,29,41,0,0,Short-term,3,email,2,1,3,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,1,8,91903.9,3,1,0,2,2,2,-0.760909577,1
15719931,850,1,31,46,0,0,Retirement,8,skype,5,3,2,0.5,0,0,0,0,0.5,0.118,0.009,0.97,2,25,178667.7,2,3,0,2,1,1,-0.215474298,0
15806081,608,0,48,58,0,1,Education,2,phone,3,5,3,0,0.5,0,0,0,0.5,0.154,0.017,0.99,2,20,32202.61,5,5,0,3,2,3,0.403697918,0
15796336,786,0,34,45,0,1,Education,9,skype,4,5,5,0,0,0.5,0,0,0.5,0.138,0.013,1.04,2,15,117034.32,4,4,1,2,2,1,-0.458376742,0
15647306,777,0,29,48,0,0,Education,9,personal,3,2,2,0,0,0,0.5,0,0.5,0.101,0.003,1.12,1,20,163746.09,5,3,1,1,5,2,0.392891704,1
15742369,667,1,31,50,0,0,Retirement,5,phone,4,3,3,0,0,0,0,0.5,0.5,0.093,0.001,1.01,2,14,20346.69,3,5,1,2,1,1,-0.327784315,0
15655859,848,1,35,42,0,0,Short-term,5,personal,4,5,1,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,2,9,84710.65,5,4,1,3,2,1,0.193461263,0
15675650,486,0,39,40,0,1,Short-term,8,skype,4,3,3,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,1,16,120531.31,4,5,0,2,2,1,-0.627747226,0
15574119,598,0,64,41,1,0,Education,1,phone,2,5,2,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,1,18,152273.57,5,3,1,1,2,5,0.644567773,0
15754168,506,0,40,51,0,0,Education,3,personal,5,4,3,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,1,17,144345.58,4,5,0,2,3,4,0.563378732,0
15763029,612,1,46,47,0,0,Short-term,9,phone,2,1,3,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,1,25,96961,4,2,0,3,3,4,0.39392271,1
15765048,545,1,30,37,0,0,Retirement,3,personal,5,4,5,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,12,170307.43,3,3,0,2,1,3,-0.436974912,0
15786215,793,1,56,50,0,0,Retirement,8,personal,3,3,2,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,2,25,29880.99,2,5,1,3,4,1,0.653305358,0
15707559,682,0,30,44,0,0,Retirement,9,email,4,3,2,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,9,195104.91,2,3,0,3,4,2,-0.523085067,0
15582129,517,1,62,59,1,0,Short-term,1,email,1,2,1,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,3,15,187756.24,3,1,0,3,2,1,-0.427435517,1
15687540,684,1,32,36,0,0,Short-term,9,email,2,2,1,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,8,67599.69,3,5,1,2,4,3,0.747446715,0
15787196,692,1,46,43,0,1,Retirement,2,skype,2,3,1,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,2,20,105983.09,5,4,1,2,1,4,0.77931094,0
15670898,740,0,60,45,0,0,Short-term,5,phone,2,2,2,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,2,25,25980.42,5,2,0,2,2,1,-0.373865395,1
15775433,666,1,71,35,1,0,Short-term,1,skype,3,3,1,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,2,24,112222.64,3,5,0,3,3,1,0.718116921,0
15700693,693,1,68,37,1,1,Education,2,phone,4,5,4,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,2,18,59864.96,2,3,0,1,5,2,-0.547795931,0
15677955,757,1,33,56,0,0,Education,1,email,2,4,5,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,13,42581.09,4,3,1,2,3,4,0.451320342,0
15570086,684,1,18,40,0,0,Short-term,9,email,5,2,4,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,1,6,4777.23,3,4,1,1,1,2,-0.468171452,0
15794875,691,1,35,57,0,1,Short-term,6,skype,5,5,1,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,19,178038.17,3,4,1,2,3,3,0.337372634,0
15673591,842,1,44,56,0,1,Short-term,3,email,2,1,2,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,4,15,128521.16,5,2,0,3,4,5,0.424350675,1
15631756,482,0,35,56,0,0,Short-term,5,phone,2,4,3,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,2,20,109029.72,4,3,1,2,1,1,-0.56691796,0
15757617,735,1,55,41,0,1,Short-term,6,skype,2,2,5,0,0,0,0.333,0.333,0.333,0.09,0,1.13,1,16,2267.88,2,5,1,3,5,2,0.591690188,0
15612729,681,0,63,39,1,1,Short-term,7,phone,3,2,4,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,2,18,55054.48,3,4,1,2,5,1,0.587759003,0
15637857,616,0,31,42,0,1,Education,8,personal,2,5,4,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,1,18,76456.17,5,4,0,3,1,2,0.451512212,0
15681007,850,0,35,49,0,0,Education,2,email,1,1,1,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,4,23,75478.95,5,3,1,3,2,1,-0.582153602,1
15593622,635,1,43,50,0,0,Short-term,10,personal,3,5,1,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,2,17,179144.54,2,5,0,2,2,1,-0.458206901,0
15629273,638,1,42,56,0,1,Education,8,skype,3,2,2,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,1,6,193471.74,4,2,1,3,5,2,0.230137874,1
15765846,820,0,31,38,0,1,Retirement,2,phone,5,5,1,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,1,16,103570.8,4,5,1,1,1,1,-0.696663867,0
15596013,694,0,58,47,0,0,Short-term,1,email,1,2,2,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,1,25,102628.56,4,3,1,3,4,3,0.37016189,1
15722473,713,1,41,56,0,0,Education,3,phone,5,5,3,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,24,55772.04,4,5,0,2,3,3,0.557174616,0
15774936,543,1,41,44,0,1,Retirement,6,skype,3,2,5,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,1,11,192070.16,5,3,0,2,3,4,0.295311544,1
15685640,649,0,41,45,0,1,Retirement,3,skype,2,5,2,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,1,18,144808.37,2,3,1,1,4,1,-0.515485274,0
15566563,777,0,30,47,0,1,Short-term,4,skype,1,2,3,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,1,25,5008.23,3,3,1,1,2,3,-0.324497078,1
15768746,561,1,33,38,0,1,Retirement,6,skype,3,4,5,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,2,5,173680.39,2,5,1,2,4,1,-0.477732432,0
15689952,724,1,41,35,0,0,Retirement,5,skype,2,3,4,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,1,12,115753.94,4,3,1,3,2,1,-0.450831444,0
15725906,665,0,51,35,0,1,Short-term,8,email,3,2,1,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,1,20,38928.48,4,3,0,2,1,4,-0.443164274,1
15634501,441,1,60,59,0,1,Short-term,1,phone,4,5,3,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,1,15,174381.23,2,4,1,2,1,1,-0.38285609,0
15571940,579,1,22,42,0,0,Education,3,phone,2,4,5,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,1,12,49829.8,3,3,0,3,5,4,0.389046052,0
15741643,777,1,35,47,0,0,Education,7,skype,2,5,4,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,1,22,76169.68,5,4,1,1,1,2,-0.570682406,0
15806822,739,0,36,58,0,1,Education,0,phone,2,3,2,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,2,15,133465.57,3,5,1,1,5,1,0.506955745,0
15701166,660,1,40,46,0,1,Short-term,5,phone,3,5,1,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,2,5,38761.61,3,3,1,3,2,3,-0.357802715,0
15718531,554,0,35,60,0,0,Retirement,8,skype,4,3,2,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,2,23,176779.46,3,3,0,1,4,1,-0.256228914,0
15628308,850,0,24,50,0,0,Short-term,6,phone,5,2,1,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,2,7,13159.9,3,5,1,3,1,5,0.335349716,0
15585287,842,0,35,43,0,0,Short-term,9,skype,3,1,5,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,1,13,48217.97,4,3,0,3,1,3,-0.474682609,1
15781619,785,0,38,56,0,1,Education,1,personal,2,1,2,1,0,0,0,0,0,0.139,0.01,1.33,1,20,134964.85,3,1,1,3,4,3,-0.507703128,1
15805162,550,1,25,43,0,1,Education,0,phone,2,5,4,0,1,0,0,0,0,0.143,0.01,1.17,2,22,184221.11,2,4,0,1,5,1,-0.523642513,0
15588535,750,0,39,43,0,0,Short-term,6,phone,5,4,2,0,0,1,0,0,0,0.173,0.018,1.3,2,20,19264.33,2,5,1,1,3,3,-0.621558423,0
15775307,490,0,38,43,0,1,Retirement,3,skype,5,5,1,0,0,0,1,0,0,0.096,-0.002,1.39,1,14,92797.23,4,5,0,3,4,2,0.334802421,0
15777616,605,1,28,54,0,1,Retirement,10,email,3,2,3,0,0,0,0,1,0,0.096,0.001,1.04,1,13,33114.24,3,4,0,3,4,3,0.225434366,0
15692291,563,0,42,35,0,1,Education,6,personal,1,2,2,0,0,0,0,0,1,0.07,-0.005,1.1,2,22,154347.95,3,3,1,1,5,1,-0.28516164,1
15680843,675,1,34,55,0,1,Education,8,personal,2,4,3,0.5,0.5,0,0,0,0,0.195,0.026,0.97,2,5,184842.21,4,4,0,1,2,5,0.505993599,0
15606232,621,0,36,36,0,0,Retirement,7,phone,5,5,3,0.5,0,0.5,0,0,0,0.164,0.016,1.32,1,14,155743.48,2,4,0,3,4,1,-0.444077048,0
15641585,850,1,40,45,0,1,Short-term,6,personal,4,5,3,0,0.5,0.5,0,0,0,0.185,0.022,1.06,1,6,88815.25,2,3,1,1,1,5,-0.515177091,0
15684358,711,1,41,55,0,0,Education,3,phone,2,5,2,0.5,0,0,0.5,0,0,0.15,0.015,1.05,2,7,193747.57,2,5,0,1,4,1,-0.514331014,0
15806389,549,0,55,49,0,0,Retirement,1,personal,1,1,1,0,0.5,0,0.5,0,0,0.159,0.015,1.17,2,11,116548.02,4,2,1,1,2,5,-0.45501484,1
15641860,764,1,34,59,0,0,Short-term,6,email,3,1,5,0,0,0.5,0.5,0,0,0.17,0.018,1.16,2,23,166324.79,5,1,1,2,4,5,0.455584233,1
15814237,627,1,30,52,0,0,Education,3,phone,4,2,1,0.5,0,0,0,0.5,0,0.14,0.011,1.09,2,9,40199.01,4,4,1,2,5,1,0.767767887,0
15808780,850,0,34,45,0,1,Education,2,skype,5,4,4,0,0.5,0,0,0.5,0,0.123,0.008,1.01,2,11,51919.04,3,5,0,1,3,1,-0.279292344,0
15767064,614,0,36,35,0,1,Education,1,skype,2,5,3,0,0,0.5,0,0.5,0,0.145,0.013,1.07,1,17,73329.08,3,4,1,1,3,2,-0.498989111,0
15751177,685,0,44,38,0,1,Short-term,2,personal,1,1,1,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,1,12,145387.05,5,2,0,1,3,4,0.703548416,1
15613427,683,0,49,54,0,0,Short-term,7,phone,5,5,5,0.5,0,0,0,0,0.5,0.118,0.009,0.97,2,19,140763.18,3,4,1,1,5,2,0.613954324,0
15647259,643,1,35,55,0,1,Retirement,2,skype,4,2,5,0,0.5,0,0,0,0.5,0.154,0.017,0.99,2,15,67979.35,3,3,0,3,1,1,-0.644620405,0
15748660,561,0,49,37,0,1,Short-term,1,phone,2,1,3,0,0,0.5,0,0,0.5,0.138,0.013,1.04,1,12,133051.64,3,1,0,1,4,2,-0.505294084,1
15726695,601,0,20,38,0,0,Short-term,9,phone,5,5,5,0,0,0,0.5,0,0.5,0.101,0.003,1.12,2,10,86791.9,2,4,0,2,3,2,-0.650989529,0
15757473,766,0,27,35,0,0,Education,7,phone,2,5,4,0,0,0,0,0.5,0.5,0.093,0.001,1.01,2,13,47579.25,5,5,0,1,4,2,0.484682667,0
15809509,699,1,29,53,0,0,Retirement,3,personal,5,4,5,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,1,13,151623.71,5,4,0,1,1,3,-0.499831768,0
15715512,850,1,29,47,0,1,Education,1,phone,3,5,5,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,1,23,164039.51,4,3,0,2,1,1,-0.705495476,0
15614168,792,0,50,60,0,1,Retirement,4,skype,2,2,1,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,1,13,16528.4,5,2,1,3,5,3,0.776538734,1
15679818,636,1,67,47,1,0,Education,7,personal,3,1,4,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,1,20,66753.1,5,1,1,2,3,1,-0.642407771,1
15609928,850,1,43,51,0,0,Education,5,skype,4,5,5,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,2,24,19244.58,5,3,1,3,3,3,0.487514974,0
15731246,628,1,40,38,0,0,Education,10,skype,5,2,4,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,11,103832.58,4,3,0,1,5,5,0.629009664,0
15685243,736,0,63,43,1,0,Education,10,phone,5,5,3,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,2,20,502.7,3,5,0,2,2,3,0.263579379,0
15638730,711,0,21,42,0,0,Education,0,personal,4,5,2,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,18,1408.68,5,4,0,1,4,3,0.381091211,0
15697034,583,0,22,47,0,1,Retirement,2,email,2,3,4,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,2,17,5985.36,3,4,1,1,3,2,-0.60615829,0
15699225,757,1,46,50,0,0,Retirement,0,skype,2,4,2,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,11,37460.05,5,5,1,2,5,1,0.356402655,0
15677387,749,0,33,53,0,1,Retirement,10,skype,3,4,4,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,1,20,30396.43,5,3,0,1,1,4,-0.481819891,0
15759184,705,1,34,54,0,0,Education,7,email,5,2,1,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,1,12,2498.67,3,3,0,3,2,5,0.859134265,0
15595991,585,1,54,43,0,0,Retirement,8,personal,3,3,1,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,1,22,55346.14,2,3,1,3,2,3,-0.569241867,0
15681332,437,0,43,41,0,0,Short-term,6,email,1,1,5,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,5,148330.97,5,3,1,2,4,3,0.407473428,1
15756299,741,0,64,59,1,1,Education,2,skype,5,2,5,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,7,59237.72,4,5,1,2,3,3,0.527242768,0
15750547,738,1,26,58,0,0,Retirement,9,personal,3,3,4,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,2,13,48644.94,3,4,1,1,4,1,-0.274387942,0
15566380,586,0,33,56,0,1,Education,10,skype,3,3,1,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,7,140759.03,4,3,0,3,5,2,0.522181106,0
15675963,627,0,57,37,0,1,Education,9,email,2,2,1,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,2,25,107712.42,2,3,1,2,4,5,0.654741509,0
15674671,551,1,76,54,1,1,Education,2,personal,2,4,5,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,2,5,181718.73,2,4,0,1,3,3,-0.422600685,0
15621466,606,1,38,39,0,1,Short-term,3,personal,3,5,1,0,0,0,0.333,0.333,0.333,0.09,0,1.13,1,12,37054.65,4,3,0,1,4,2,-0.2157029,0
15607176,674,1,22,52,0,1,Education,3,phone,5,3,2,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,1,9,173940.59,5,4,0,1,5,4,0.579138288,0
15570299,584,0,31,42,0,0,Education,6,personal,5,5,4,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,1,5,99298.8,4,5,1,2,2,1,-0.388368395,0
15613197,590,1,40,47,0,0,Education,8,skype,5,5,2,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,2,7,62933.03,2,4,0,2,3,1,-0.669899966,0
15798885,585,1,56,40,0,1,Education,4,phone,4,3,3,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,2,13,55287.84,4,3,0,1,4,5,0.71113846,0
15714883,508,0,25,52,0,1,Short-term,2,skype,5,2,5,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,1,8,48197.06,4,4,1,3,3,3,0.508015615,0
15604497,458,1,44,36,0,0,Education,7,phone,5,3,3,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,1,9,178642.73,5,4,1,1,4,4,0.629203116,0
15773949,692,0,36,35,0,0,Education,3,email,5,5,5,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,2,6,8282.22,5,5,1,3,4,4,0.439399329,0
15774164,502,1,33,44,0,0,Education,5,personal,2,2,1,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,15,33300.56,2,5,1,3,2,3,0.472770962,0
15774127,518,1,46,42,0,0,Education,3,skype,5,4,3,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,2,15,76515.79,4,3,1,2,4,1,-0.434911219,0
15619016,660,1,46,50,0,1,Short-term,5,personal,5,3,1,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,2,10,33680.56,2,3,1,1,3,5,-0.423794773,0
15795759,698,0,52,58,0,0,Education,1,phone,1,2,3,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,1,17,168886.39,4,3,1,3,4,4,0.417284817,1
15798844,678,1,54,42,0,0,Education,7,personal,2,1,2,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,1,9,191746.23,5,3,1,2,2,2,-0.264831626,1
15717962,773,1,63,55,1,1,Short-term,9,skype,5,2,2,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,1,24,93091.02,3,3,1,3,1,3,-0.490510758,0
15691504,619,0,52,51,0,1,Short-term,8,skype,5,3,3,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,1,7,23904.52,2,3,0,2,2,1,-0.518701174,0
15693893,684,1,59,42,0,1,Education,9,phone,3,2,3,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,1,11,15807.07,3,3,0,3,5,4,0.578379376,0
15672499,635,1,34,48,0,0,Short-term,3,email,2,4,3,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,2,17,83773.02,4,5,1,3,3,4,0.37510492,0
15750410,680,0,25,44,0,0,Retirement,4,personal,3,5,2,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,1,11,90162.35,5,4,0,1,5,1,0.475141954,0
15568904,608,1,34,50,0,0,Education,3,email,3,3,4,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,1,17,36639.25,4,3,0,2,4,1,-0.622076086,0
15649033,603,0,55,45,0,0,Retirement,7,email,3,2,2,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,2,8,139469.11,5,2,0,1,4,4,0.625297045,1
15780989,579,1,43,43,0,0,Retirement,2,personal,2,1,1,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,1,11,198402.37,3,1,1,3,4,2,-0.548713086,1
15771059,756,0,34,48,0,1,Short-term,2,personal,3,2,4,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,1,25,194584.48,2,3,0,3,4,1,-0.508938202,0
15687852,611,1,30,44,0,0,Retirement,2,phone,4,5,5,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,1,22,159629.64,3,3,1,3,2,1,-0.32444963,0
15695280,532,1,24,46,0,1,Short-term,8,phone,5,2,5,1,0,0,0,0,0,0.139,0.01,1.33,1,7,34231.48,5,3,0,2,5,1,0.617861589,0
15592751,684,0,63,57,1,1,Retirement,3,skype,2,2,4,0,1,0,0,0,0,0.143,0.01,1.17,1,18,69643.31,4,2,1,1,3,2,-0.403572571,1
15598338,647,0,33,35,0,1,Retirement,3,phone,3,4,2,0,0,1,0,0,0,0.173,0.018,1.3,2,15,90270.16,4,3,1,2,2,5,0.394358865,0
15735784,583,1,38,49,0,0,Education,8,phone,3,2,1,0,0,0,1,0,0,0.096,-0.002,1.39,1,8,47848.56,5,3,1,1,5,1,0.356887103,0
15629128,774,1,42,49,0,1,Education,2,skype,4,2,5,0,0,0,0,1,0,0.096,0.001,1.04,2,15,162865.52,3,4,1,2,2,1,-0.232781607,0
15642870,677,1,58,56,0,1,Short-term,9,personal,2,4,2,0,0,0,0,0,1,0.07,-0.005,1.1,1,11,168650.4,5,4,0,1,2,4,0.321077112,0
15637977,542,1,25,43,0,1,Short-term,8,skype,2,2,5,0.5,0.5,0,0,0,0,0.195,0.026,0.97,1,20,54372.37,4,4,1,1,1,2,-0.484216742,0
15600792,613,1,29,42,0,1,Short-term,0,skype,4,2,2,0.5,0,0.5,0,0,0,0.164,0.016,1.32,2,21,133897.32,5,3,1,3,1,5,0.248227344,0
15576131,666,1,40,38,0,1,Retirement,5,phone,5,5,5,0,0.5,0.5,0,0,0,0.185,0.022,1.06,2,23,147878.05,2,4,1,2,5,2,0.807400278,0
15686588,777,0,28,45,0,1,Education,2,phone,2,3,5,0.5,0,0,0.5,0,0,0.15,0.015,1.05,1,21,118313.38,2,4,0,2,1,4,-0.633136211,0
15761018,581,1,50,49,0,0,Education,2,phone,3,2,4,0,0.5,0,0.5,0,0,0.159,0.015,1.17,2,21,181224.24,3,2,0,1,2,3,-0.592438315,1
15616029,705,1,32,53,0,0,Retirement,7,email,3,2,2,0,0,0.5,0.5,0,0,0.17,0.018,1.16,2,11,7921.57,5,4,1,1,5,5,0.403123972,0
15761149,673,0,44,39,0,0,Education,8,email,2,4,4,0.5,0,0,0,0.5,0,0.14,0.011,1.09,1,21,5708.19,4,5,0,1,4,2,0.699628769,0
15802758,594,0,23,49,0,0,Education,4,phone,1,2,1,0,0.5,0,0,0.5,0,0.123,0.008,1.01,2,16,56756.52,3,1,0,2,1,4,-0.585082504,1
15647838,648,0,51,39,0,1,Short-term,2,skype,1,2,2,0,0,0.5,0,0.5,0,0.145,0.013,1.07,1,9,4121.04,3,1,0,1,2,4,-0.66990309,1
15735968,605,1,41,58,0,1,Education,10,phone,3,5,2,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,2,12,97213.09,2,4,1,2,2,3,-0.724402075,0
15581286,734,0,40,47,0,0,Short-term,9,skype,5,2,4,0.5,0,0,0,0,0.5,0.118,0.009,0.97,1,23,12799.23,4,3,0,1,2,1,-0.634627717,0
15625445,572,0,36,60,0,1,Retirement,8,personal,3,3,1,0,0.5,0,0,0,0.5,0.154,0.017,0.99,2,6,50400.32,5,4,1,3,3,5,0.475691604,0
15600173,595,0,33,45,0,0,Retirement,9,skype,3,4,1,0,0,0.5,0,0,0.5,0.138,0.013,1.04,2,9,41447.86,5,5,1,1,3,1,0.66598518,0
15635143,749,1,42,58,0,1,Short-term,2,email,2,4,2,0,0,0,0.5,0,0.5,0.101,0.003,1.12,2,25,185543.35,5,4,1,3,5,3,0.564910722,0
15664849,573,1,46,53,0,0,Short-term,3,skype,3,1,1,0,0,0,0,0.5,0.5,0.093,0.001,1.01,1,18,189988.65,4,3,1,3,5,3,0.511250747,1
15762455,624,1,33,43,0,1,Education,6,email,3,4,1,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,1,6,170819.01,3,3,1,2,1,1,-0.396262514,0
15797165,703,1,56,54,0,1,Retirement,9,personal,2,2,4,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,1,17,85547.33,3,3,1,1,5,3,0.731049707,1
15788189,665,0,41,40,0,0,Retirement,8,skype,2,3,3,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,1,5,137037.97,4,3,0,2,5,5,0.531106393,0
15780492,648,1,42,39,0,1,Retirement,4,email,5,3,5,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,2,8,19283.14,2,4,0,1,4,1,-0.53876264,0
15678497,850,1,48,41,0,0,Education,2,email,2,2,3,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,1,15,169425.3,4,1,1,2,5,2,-0.782193739,1
15588560,569,0,32,49,0,0,Retirement,8,phone,3,3,2,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,1,12,132038.65,3,4,1,3,2,3,0.545499841,0
15606003,566,0,21,50,0,0,Retirement,3,email,3,2,3,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,2,10,3626.47,4,3,0,3,4,5,0.388827507,0
15611756,537,0,47,38,0,1,Retirement,4,skype,2,4,5,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,20,50881.51,3,3,1,3,4,3,0.478236665,0
